MAT_LANE_YM;YYYYMM;Business Unit ACDC;BU SCND;PDCL_Desc_SCND;PRDH_BusinessUnit_SCND;PRDH_ProductSubclassDescription;PRDH_StatisticGroupDescription;Product Number ACDC;Product SCND;Product Number 10 ACDC;Material Description ACDC;Material Description SCND;Brokername ACDC;Importername ACDC;Supplier Name ACDC;CoO ACDC;CoO SCND;From Country ACDC;From Country SCND;From Country Short Text;From Country Name SCND;To Country ACDC;To Country SCND;To Country Short Text;To Country Name SCND;From SAP SCND;To SAP SCND;From Location SCND;To Location SCND;HS Codes in ACDC;HS Code Text ACDC;HS Code2 in ACDC;HS Code2 Text ACDC;HS Code First 6 ACDC;HS Code First 6 Text ACDC;PREFERENCECODE1;Quantity  ACDC;Quantity UoM ACDC;ALL_RELATED_UOMS_COLLECTED;Brutto Weight Material MARA;Weight UoM;Sum_Quantity_SCND;Sum_Volume_cbm_SCND;Sum_Weight_kg_SCND;Material_Value_EUR_SCND;Value_Per_Piece_SCND;Sum_Pallets_SCND;Advalorem Duty Rate ACDC;ESTBASETOTALDUTLINEVALUE_SUM;ESTBASELINEDUTY_SUM;ESTBASEADDLLINEDUTY_SUM;ESTBASETOTALLINEDUTY_SUM;Freight Payer SCND;Freight Payer Division SCND;Category;Division Profitcenter;Plant Profitcenter;RB part name;CAPRI TOTAL DEMAND;CAPRI_TOTAL_CATEGORY_DEMAND
0204254243DECN202604;202604;VM;VM-NBS;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254243;P00110 - Electrical Actuation;0204254243;polished steel balls;"BALL; D5.5";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;KGM Kugelfabrik Gebauer GmbH;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;;E11Y;Kgm Kugelfabrik Gmbh & Co. Kg;Plant Nanjing;8482910000;Balls, needles and rollers      ;?;?;848291;?;;300000;PCS;?;0,7;G;60000;0,14;46,2;643,55;0,010725833;0,14;0,06;3404;204;0;204;Bosch;VM;;;;;;
0204254243DECN202604;202604;VM;VM-NBS;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254243;P00110 - Electrical Actuation;0204254243;polished steel balls;"BALL; D5.5";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;KGM Kugelfabrik Gebauer GmbH;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;;E11Y;Kgm Kugelfabrik Gmbh & Co. Kg;Plant Nanjing;8482910000;Balls, needles and rollers      ;?;?;848291;?;;300000;PCS;?;0,7;G;180000;0,42;138,6;799,55;0,004441944;0,42;0,06;3404;204;0;204;Bosch;VM;;;;;;
0204254243DECN202604;202604;VM;VM-NBS;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254243;P00110 - Electrical Actuation;0204254243;polished steel balls;"BALL; D5.5";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;KGM Kugelfabrik GmbH & Co. KG;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;;E11Y;Kgm Kugelfabrik Gmbh & Co. Kg;Plant Nanjing;8482910000;Balls, needles and rollers      ;?;?;848291;?;;60000;PCS;?;0,7;G;60000;0,14;46,2;643,55;0,010725833;0,14;0,06;721;43;0;43;Bosch;VM;;;;;;
0204254243DECN202604;202604;VM;VM-NBS;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254243;P00110 - Electrical Actuation;0204254243;polished steel balls;"BALL; D5.5";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;KGM Kugelfabrik GmbH & Co. KG;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;;E11Y;Kgm Kugelfabrik Gmbh & Co. Kg;Plant Nanjing;8482910000;Balls, needles and rollers      ;?;?;848291;?;;60000;PCS;?;0,7;G;180000;0,42;138,6;799,55;0,004441944;0,42;0,06;721;43;0;43;Bosch;VM;;;;;;
0204254243DEIN202601;202601;VM;VM-ATC;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254243-KUGEL;P00870 - Conventional Actuation;0204254243;;"BALL; D5.5";CLASSIC CLEARING & FORWARDING PVT.LTD.;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;KGM KUGELFABRIK GMBH & CO. KG;DE;DE;DE;DE;Germany;DE;IN;IN;India;IN;;1810;KGM Kugelfabrik GmbH & Co. KG;Plant Chakan;84829119;"Balls:; Other      ";?;?;848291;?;;870231;PCS;PCS;0,7;G;305400;0,713;235,158;1226,54;0,004016176;0,713;0,08;3495;0;26;26;Bosch;VM;;;;;;
0204254243DEIN202602;202602;VM;VM-ATC;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254243-STANDARD;P00870 - Conventional Actuation;0204254243;;"BALL; D5.5";CLASSIC CLEARING & FORWARDING PVT.LTD.;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;KGM KUGELFABRIK GMBH & CO. KG;DE;DE;DE;DE;Germany;DE;IN;IN;India;IN;;1810;KGM Kugelfabrik GmbH & Co. KG;Plant Chakan;84829119;"Balls:; Other      ";?;?;848291;?;;322608;PCS;PCS;0,7;G;306180;0,714;235,759;3265,78;0,010666209;0,714;0,08;3441;0;26;26;Bosch;VM;;;;;;
0204254356CHCN202602;202602;VM;VM-NBS;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254356;P00110 - Electrical Actuation;0204254356;Positioning plate for master cylinder piston assembly;ADJUSTMENT WASHER;Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;Adval Tech(Switzerland)AG;CH;CH;CH;CH;Switzerland;CH;CN;CN;China;CN;;E11Y;Adval Tech (Switzerland) AG;Plant Nanjing;8708309990;Parts of brakes and servo-brakes for oth      ;?;?;870830;?;Y;253350;PCS;?;1,16;G;253350;0,929;306,553;5728,24;0,022609986;0,929;0;8671;0;0;0;Bosch;VM;;;;;;
0204254356CHCN202604;202604;VM;VM-NBS;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254356;P00110 - Electrical Actuation;0204254356;Positioning plate for master cylinder piston assembly;ADJUSTMENT WASHER;Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;Adval Tech(Switzerland)AG;CH;CH;CH;CH;Switzerland;CH;CN;CN;China;CN;;E11Y;Adval Tech (Switzerland) AG;Plant Nanjing;8708309990;Parts of brakes and servo-brakes for oth      ;?;?;870830;?;Y;248000;PCS;?;1,16;G;248000;0,909;300,08;5737,93;0,023136815;0,909;0;8770;0;0;0;Bosch;VM;;;;;;
0204254356THIN202601;202601;VM;VM-ATC;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254356-ADJUSTMENT;P00870 - Conventional Actuation;0204254356;;ADJUSTMENT WASHER;CLASSIC CLEARING & FORWARDING PVT.LTD.;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;NISSAN SPRING ( THAILAND ) CO . , LTD .;TH;TH;TH;TH;Thailand;TH;IN;IN;India;IN;;1810;NISSAN SPRING(THAILAND)Co.,Ltd;Plant Chakan;87083000;"Brakes and servo-brakes;  parts thereof      ";?;?;870830;?;;26008;PCS;PCS;1,16;G;102000;2,479;180,642;7808,4;0,076552941;2,125;0,15;1991;0;30;30;Bosch;VM;;;;;;
0204254356THIN202601;202601;VM;VM-ATC;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254356-ADJUSTMENT;P00870 - Conventional Actuation;0204254356;;ADJUSTMENT WASHER;CLASSIC CLEARING & FORWARDING PVT.LTD.;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;NISSAN SPRING ( THAILAND ) CO . , LTD.;TH;TH;TH;TH;Thailand;TH;IN;IN;India;IN;;1810;NISSAN SPRING(THAILAND)Co.,Ltd;Plant Chakan;87083000;"Brakes and servo-brakes;  parts thereof      ";?;?;870830;?;;26165;PCS;PCS;1,16;G;102000;2,479;180,642;7808,4;0,076552941;2,125;0,15;2003;0;30;30;Bosch;VM;;;;;;
0204254356THIN202601;202601;VM;VM-ATC;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254356-ADJUSTMENT;P00870 - Conventional Actuation;0204254356;;ADJUSTMENT WASHER;CLASSIC CLEARING & FORWARDING PVT.LTD.;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;NISSAN SPRING(THAILAND) CO.,LTD.;TH;TH;TH;TH;Thailand;TH;IN;IN;India;IN;;1810;NISSAN SPRING(THAILAND)Co.,Ltd;Plant Chakan;87083000;"Brakes and servo-brakes;  parts thereof      ";?;?;870830;?;;10189;PCS;PCS;1,16;G;102000;2,479;180,642;7808,4;0,076552941;2,125;0,15;780;0;12;12;Bosch;VM;;;;;;
0204254356THIN202602;202602;VM;VM-ATC;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254356-ADJUSTMENT;P00870 - Conventional Actuation;0204254356;;ADJUSTMENT WASHER;CLASSIC CLEARING & FORWARDING PVT.LTD.;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;NISSAN SPRING ( THAILAND ) CO . , LTD.;TH;TH;TH;TH;Thailand;TH;IN;IN;India;IN;;1810;NISSAN SPRING(THAILAND)Co.,Ltd;Plant Chakan;87083000;"Brakes and servo-brakes;  parts thereof      ";?;?;870830;?;;74050;PCS;PCS;1,16;G;140000;3,402;247,94;10487,27;0,074909071;2,917;0,15;5547;0;83;83;Bosch;VM;;;;;;
0204254356THIN202603;202603;VM;VM-ATC;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254356-ADJUSTMENT;P00870 - Conventional Actuation;0204254356;;ADJUSTMENT WASHER;CLASSIC CLEARING & FORWARDING PVT.LTD.;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;NISSAN SPRING ( THAILAND ) CO . , LTD.;TH;TH;TH;TH;Thailand;TH;IN;IN;India;IN;;1810;NISSAN SPRING(THAILAND)Co.,Ltd;Plant Chakan;87083000;"Brakes and servo-brakes;  parts thereof      ";?;?;870830;?;;30001;PCS;PCS;1,16;G;200000;4,86;354,2;13592,66;0,0679633;4,167;0,15;2039;0;31;31;Bosch;VM;;;;;;
0204254357CHCN202601;202601;VM;VM-NBS;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254357;P00110 - Electrical Actuation;0204254357;Adjustment rod for master cylinder;ADJUSTMENT ROD;Shanghai China Foreign Trade Customs Brokerage Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;SFS Group Schweiz AG;CH;CH;CH;CH;Switzerland;CH;CN;CN;China;CN;;E11Y;SFS Group Schweiz AG;Plant Nanjing;8708309990;Parts of brakes and servo-brakes for oth      ;?;?;870830;?;;45000;PCS;?;1,76;G;45000;0,264;87,12;804,03;0,017867333;0,264;0,06;1109;67;0;67;Bosch;VM;;;;;;
0204254357CHCN202603;202603;VM;VM-NBS;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254357;P00110 - Electrical Actuation;0204254357;Adjustment rod for master cylinder;ADJUSTMENT ROD;Shanghai China Foreign Trade Customs Brokerage Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;SFS Group Schweiz AG;CH;CH;CH;CH;Switzerland;CH;CN;CN;China;CN;;E11Y;SFS Group Schweiz AG;Plant Nanjing;8708309990;Parts of brakes and servo-brakes for oth      ;?;?;870830;?;;125170;PCS;?;1,76;G;125170;0,734;242,329;2276,76;0,018189342;0,734;0,06;3205;192;0;192;Bosch;VM;;;;;;
0204254357CHCN202604;202604;VM;VM-ATC;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254357;P00870 - Conventional Actuation;0204254357;Adjustment rod for master cylinder;ADJUSTMENT ROD;Shanghai China Foreign Trade Customs Brokerage Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;SFS Group Schweiz AG;CH;CH;CH;CH;Switzerland;CH;CN;CN;China;CN;;6751;SFS Group Schweiz AG;Plant Suzhou;8708309990;Parts of brakes and servo-brakes for oth      ;?;?;870830;?;;110000;PCS;?;1,76;G;20000;0,117;38,72;451,35;0,0225675;0,117;0,06;2954;177;0;177;Bosch;VM;;;;;;
0204254357CHCN202604;202604;VM;VM-ATC;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254357;P00870 - Conventional Actuation;0204254357;Adjustment rod for master cylinder;ADJUSTMENT ROD;Shanghai China Foreign Trade Customs Brokerage Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;SFS Group Schweiz AG;CH;CH;CH;CH;Switzerland;CH;CN;CN;China;CN;;6751;SFS Group Schweiz AG;Plant Suzhou;8708309990;Parts of brakes and servo-brakes for oth      ;?;?;870830;?;;110000;PCS;?;1,76;G;90000;0,528;174,24;1666,75;0,018519444;0,528;0,06;2954;177;0;177;Bosch;VM;;;;;;
0204254357CHCN202604;202604;VM;VM-NBS;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254357;P00110 - Electrical Actuation;0204254357;Adjustment rod for master cylinder;ADJUSTMENT ROD;Shanghai China Foreign Trade Customs Brokerage Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;SFS Group Schweiz AG;CH;CH;CH;CH;Switzerland;CH;CN;CN;China;CN;;E11Y;SFS Group Schweiz AG;Plant Nanjing;8708309990;Parts of brakes and servo-brakes for oth      ;?;?;870830;?;;110000;PCS;?;1,76;G;20000;0,117;38,72;451,35;0,0225675;0,117;0,06;2954;177;0;177;Bosch;VM;;;;;;
0204254357CHCN202604;202604;VM;VM-NBS;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254357;P00110 - Electrical Actuation;0204254357;Adjustment rod for master cylinder;ADJUSTMENT ROD;Shanghai China Foreign Trade Customs Brokerage Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;SFS Group Schweiz AG;CH;CH;CH;CH;Switzerland;CH;CN;CN;China;CN;;E11Y;SFS Group Schweiz AG;Plant Nanjing;8708309990;Parts of brakes and servo-brakes for oth      ;?;?;870830;?;;110000;PCS;?;1,76;G;90000;0,528;174,24;1666,75;0,018519444;0,528;0,06;2954;177;0;177;Bosch;VM;;;;;;
0204254358DECN202601;202601;VM;VM-ATC;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254358;P00870 - Conventional Actuation;0204254358;Main cylinder with spring retainer;PRIMARY SPRING RETAINER;Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;KBS STANZTECHNIK Gmbh;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;;6751;KBS-Stanztechnik GmbH;Plant Suzhou;8708309990;Parts of brakes and servo-brakes for oth      ;?;?;870830;?;;56000;PCS;?;4,8;G;56000;0,84;277,2;3899,51;0,069634107;0,84;0,06;4133;248;0;248;Bosch;VM;;;;;;
0204254358DECN202602;202602;VM;VM-NBS;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254358;P00110 - Electrical Actuation;0204254358;Main cylinder with spring retainer;PRIMARY SPRING RETAINER;Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;KBS STANZTECHNIK Gmbh;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;;E11Y;KBS-Stanztechnik GmbH;Plant Nanjing;8708309990;Parts of brakes and servo-brakes for oth      ;?;?;870830;?;;180178;PCS;?;4,8;G;180178;2,703;891,881;9875,03;0,05480708;2,703;0,06;12988;779;0;779;Bosch;VM;;;;;;
0204254358DECN202604;202604;VM;VM-NBS;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254358;P00110 - Electrical Actuation;0204254358;Main cylinder with spring retainer;PRIMARY SPRING RETAINER;Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;KBS STANZTECHNIK Gmbh;DE;DE;DE;DE;Germany;DE;CN;CN;China;CN;;E11Y;KBS-Stanztechnik GmbH;Plant Nanjing;8708309990;Parts of brakes and servo-brakes for oth      ;?;?;870830;?;;243000;PCS;?;4,8;G;243000;3,645;1202,85;13587,47;0,055915514;3,645;0,06;17398;1044;0;1044;Bosch;VM;;;;;;
0204254358DEIN202602;202602;VM;VM-ATC;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254358-RETAINER;P00870 - Conventional Actuation;0204254358;0204254358-RETAINER;PRIMARY SPRING RETAINER;CLASSIC CLEARING & FORWARDING PVT.LTD.;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;KBS-STANZTECHNIK GMBH;DE;DE;DE;DE;Germany;DE;IN;IN;India;IN;;1810;KBS-Stanztechnik GmbH;Plant Chakan;87083000;"Brakes and servo-brakes;  parts thereof      ";?;?;870830;?;;449;PCS;PCS;4,8;G;36000;0,626;162,074;225707,41;6,269650278;2,25;0,15;2817;0;42;42;Bosch;VM;;;;;;
0204254358DEIN202603;202603;VM;VM-ATC;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254358-RETAINER;P00870 - Conventional Actuation;0204254358;0204254358-RETAINER CHAKAN (RETAINER PRIMARY);PRIMARY SPRING RETAINER;CLASSIC CLEARING & FORWARDING PVT.LTD.;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;KBS-STANZTECHNIK GMBH;DE;DE;DE;DE;Germany;DE;IN;IN;India;IN;;1810;KBS-Stanztechnik GmbH;Plant Chakan;87083000;"Brakes and servo-brakes;  parts thereof      ";?;?;870830;?;;147;PCS;PCS;4,8;G;10000;0,174;45,021;63193,7;6,31937;0,625;0,15;927;0;14;14;Bosch;VM;;;;;;
0204254358DEIN202604;202604;VM;VM-ATC;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254358-RETAINER;P00870 - Conventional Actuation;0204254358;0204254358-RETAINER CHAKAN;PRIMARY SPRING RETAINER;CLASSIC CLEARING & FORWARDING PVT.LTD.;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;KBS-STANZTECHNIK GMBH;DE;DE;DE;DE;Germany;DE;IN;IN;India;IN;;1810;KBS-Stanztechnik GmbH;Plant Chakan;87083000;"Brakes and servo-brakes;  parts thereof      ";?;?;870830;?;;1651;PCS;PCS;4,8;G;46000;0,8;207,095;114759,92;2,49478087;2,875;0,15;4118;0;62;62;Bosch;VM;;;;;;
0204254581ITCN202603;202603;VM;VM-ATC;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254581;P00870 - Conventional Actuation;0204254581;valve body;"VALVE BODY; PSA T7";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;STAAMP s.r.l.;IT;IT;IT;IT;Italy;IT;CN;CN;China;CN;;6751;STAAMP s.r.l.;Plant Suzhou;8481901000;Parts of valves(usedfor pipes, boiler, sr products)     ;?;?;848190;?;;810;PCS;?;0,077;KG;810;0,2;62,375;452,11;0,558160494;0,208;0,04;494;20;0;20;Bosch;VM;;;;;;
0204254581ITCN202604;202604;VM;VM-ATC;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254581;P00870 - Conventional Actuation;0204254581;valve body;"VALVE BODY; PSA T7";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;STAAMP s.r.l.;IT;IT;IT;IT;Italy;IT;CN;CN;China;CN;;6751;STAAMP s.r.l.;Plant Suzhou;8481901000;Parts of valves(usedfor pipes, boiler, sr products)     ;?;?;848190;?;;486;PCS;?;0,077;KG;486;0,12;37,425;272,82;0,561358025;0,125;0,04;316;13;0;13;Bosch;VM;;;;;;
0204254583ITCN202601;202601;VM;VM-ATC;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254583;P00870 - Conventional Actuation;0204254583;valve body;"VALVE BODY; HONDA GASOLINA - FORD B2E";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;STAAMP s.r.l.;IT;IT;IT;IT;Italy;IT;CN;CN;China;CN;;6751;STAAMP s.r.l.;Plant Suzhou;8481901000;Parts of valves(usedfor pipes, boiler, sr products)     ;?;?;848190;?;;15552;PCS;?;0,082;KG;15552;3,84;1275,364;8671,11;0,557555941;4;0,04;8493;340;0;340;Bosch;VM;;;;;;
0204254584ITCN202601;202601;VM;VM-ATC;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254584;P00870 - Conventional Actuation;0204254584;valve body;"VALVE BODY; HONDA DIESEL";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;STAAMP s.r.l.;IT;IT;IT;IT;Italy;IT;CN;CN;China;CN;;6751;STAAMP s.r.l.;Plant Suzhou;8481901000;Parts of valves(usedfor pipes, boiler, sr products)     ;?;?;848190;?;;162;PCS;?;0,077;KG;162;0,04;12,475;87,32;0,539012346;0,042;0,04;115;5;0;5;Bosch;VM;;;;;;
0204254604JPIN202603;202603;VM;VM-ATC;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254604-REAR-SEAL;P00870 - Conventional Actuation;0204254604;;REAR SEAL;CLASSIC CLEARING & FORWARDING PVT.LTD.;BOSCH CHASSIS SYSTEMS INDIA PRIVATE LIMITED;FUKOKU CO . , LTD .;TH;JP;JP;JP;Japan;JP;IN;IN;India;IN;;1810;FUKOKU Co., LTD;Plant Chakan;40169390;Other      ;?;?;401693;?;;1685;PCS;PCS;6,5;G;1200;0,078;12,481;119,65;0,099708333;0,062;0,1;168;0;2;2;Bosch;VM;;;;;;
0204254610ESCN202602;202602;VM;VM-ATC;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254610;P00870 - Conventional Actuation;0204254610;air valve socket;"BA SLEEVE; STANDARD";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;NORJECT 1991 SAU;ES;ES;ES;ES;Spain;ES;CN;CN;China;CN;;6751;Saint-Gobain Performance;Plant Suzhou;8481901000;Parts of valves(usedfor pipes, boiler, sr products)     ;?;?;848190;?;;4000;PCS;?;0,003;KG;4000;0,037;12,34;392,94;0,098235;0,037;0,04;501;20;0;20;Bosch;VM;;;;;;
0204254610ESCN202603;202603;VM;VM-ATC;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254610;P00870 - Conventional Actuation;0204254610;air valve socket;"BA SLEEVE; STANDARD";Shanghai China Foreign Trade Customs Brokerage Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;NORJECT 1991 SAU;ES;ES;ES;ES;Spain;ES;CN;CN;China;CN;;6751;Saint-Gobain Performance;Plant Suzhou;8481901000;Parts of valves(usedfor pipes, boiler, sr products)     ;?;?;848190;?;;2000;PCS;?;0,003;KG;4000;0,037;12,34;401,25;0,1003125;0,037;0,04;248;10;0;10;Bosch;VM;;;;;;
0204254610ESCN202603;202603;VM;VM-ATC;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254610;P00870 - Conventional Actuation;0204254610;air valve socket;"BA SLEEVE; STANDARD";Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;NORJECT 1991 SAU;ES;ES;ES;ES;Spain;ES;CN;CN;China;CN;;6751;Saint-Gobain Performance;Plant Suzhou;8481901000;Parts of valves(usedfor pipes, boiler, sr products)     ;?;?;848190;?;;2000;PCS;?;0,003;KG;4000;0,037;12,34;401,25;0,1003125;0,037;0,04;251;10;0;10;Bosch;VM;;;;;;
0204254613JPCN202602;202602;VM;VM-ATC;ATC – Vacuum and Hydraulic Boosters;VM-ATC;Conventional Actuation CKD-Components;Miscellaneous Other Actuation;0204254613;P00870 - Conventional Actuation;0204254613;valve guide seat;POPPET RETAINER;Suzhou Branch of China Transportation Yangtze River Co., Ltd;Bosch Automotive Components (Suzhou) Co., Ltd;SANKO GOSEI LTD;JP;JP;JP;JP;Japan;JP;CN;CN;China;CN;;6751;SANKO GOSEI LTD;Plant Suzhou;8481901000;Parts of valves(usedfor pipes, boiler, sr products)     ;?;?;848190;?;;24000;PCS;?;8,52;G;24000;2,011;204,538;1880,9;0,078370833;1,758;0,04;1612;64;0;64;Bosch;VM;;;;;;
